dv2_vulnerability_quartile,keyword,keyword_count,n_lgas,n_reviews,mean_dv2,rank_within_dv2_quartile
Q1 lowest DV2,visit,79,27,76,6.242399613993234,464
Q1 lowest DV2,within,79,30,76,6.477476382333123,465
Q1 lowest DV2,building,78,22,73,6.618856722296209,466
Q1 lowest DV2,milestones,78,15,60,6.795713419934932,467
Q1 lowest DV2,outside,78,29,75,6.3702448559156855,468
Q1 lowest DV2,today,78,17,71,6.556250641412373,469
Q1 lowest DV2,understand,78,27,74,6.553930117728411,470
Q1 lowest DV2,changes,77,22,74,6.33180842659455,471
Q1 lowest DV2,gets,77,30,72,6.462342366165036,472
Q1 lowest DV2,member,77,27,70,6.627757654594957,473
Q1 lowest DV2,music,77,20,72,6.553061197863651,474
Q1 lowest DV2,opportunities,77,29,74,6.569863622230738,475
Q1 lowest DV2,pretty,77,23,72,6.372635598526767,476
Q1 lowest DV2,small,77,27,73,6.602324604429034,477
Q1 lowest DV2,hope,76,26,73,6.609920579422433,478
Q1 lowest DV2,playing,76,22,70,6.9952014842277945,479
Q1 lowest DV2,walked,76,25,71,6.663263303223234,480
Q1 lowest DV2,disappointed,75,25,72,6.660343443119315,481
Q1 lowest DV2,events,75,26,70,6.779175037659216,482
Q1 lowest DV2,kidstrong,75,1,52,5.5045871559633,483
Q1 lowest DV2,myself,75,29,70,6.507823319663827,484
Q1 lowest DV2,process,75,25,74,6.835434477567483,485
Q1 lowest DV2,spacious,75,24,74,6.430890270209211,486
Q1 lowest DV2,treat,75,26,71,6.3342459188044575,487
Q1 lowest DV2,walk,75,28,68,6.512227233025844,488
Q1 lowest DV2,available,74,26,72,6.376747681754075,489
Q1 lowest DV2,bring,74,23,69,6.178198321837797,490
Q1 lowest DV2,create,74,23,74,6.721468707844936,491
Q1 lowest DV2,gave,74,27,69,6.528036350683221,492
Q1 lowest DV2,kidz,74,2,43,7.785299782989688,493
Q1 lowest DV2,moving,74,24,70,6.638161439682379,494
Q1 lowest DV2,safety,74,29,67,6.649621011733218,495
Q1 lowest DV2,sports,74,21,68,6.068774250501637,496
Q1 lowest DV2,bluebird,73,1,55,7.08154506437768,497
Q1 lowest DV2,clear,73,30,68,6.461494982847674,498
Q1 lowest DV2,constantly,73,29,66,6.564864196271785,499
Q1 lowest DV2,honestly,73,27,69,6.518127429749233,500
Q1 lowest DV2,let,73,25,67,6.4501105256330336,501
Q1 lowest DV2,mum,73,26,70,6.574119377792603,502
Q1 lowest DV2,quickly,73,29,71,6.764011302648085,503
Q1 lowest DV2,sad,73,26,70,6.415839109588187,504
Q1 lowest DV2,academy,72,6,56,6.26170525573302,505
Q1 lowest DV2,already,72,28,69,6.56528642354998,506
Q1 lowest DV2,approachable,72,22,71,6.885877152963817,507
Q1 lowest DV2,called,72,20,57,6.040791864214999,508
Q1 lowest DV2,head,72,27,65,6.580105791810487,509
Q1 lowest DV2,move,72,28,70,6.5023620269522615,510
Q1 lowest DV2,towards,72,26,68,6.608798097311109,511
Q1 lowest DV2,door,71,23,67,6.650463721706374,512
Q1 lowest DV2,based,70,26,67,6.348782791822891,513
Q1 lowest DV2,date,70,23,62,6.427672320708452,514
Q1 lowest DV2,grown,70,25,68,6.453291282257277,515
Q1 lowest DV2,inspire,70,6,47,7.694830467733237,516
Q1 lowest DV2,preston,70,1,54,7.794361525704809,517
Q1 lowest DV2,waiting,70,17,56,6.7435724993770085,518
Q1 lowest DV2,approach,69,24,60,6.531522310010363,519
Q1 lowest DV2,check,69,21,61,6.965412436769549,520
Q1 lowest DV2,developed,69,27,67,6.625461963637742,521
Q1 lowest DV2,explore,69,24,68,6.612332033900841,522
Q1 lowest DV2,focus,69,24,64,6.817867545269238,523
Q1 lowest DV2,principal,69,16,54,6.760286184636915,524
Q1 lowest DV2,receive,69,29,67,6.4911673542652295,525
Q1 lowest DV2,wouldn,69,26,69,6.37693582831897,526
Q1 lowest DV2,childhood,68,27,63,6.451127327648838,527
Q1 lowest DV2,expectations,68,29,66,6.73190610275005,528
Q1 lowest DV2,negative,68,21,63,6.6065444167309675,529
Q1 lowest DV2,sagewood,68,1,32,5.5045871559633,530
Q1 lowest DV2,across,67,24,66,6.872208611339636,531
Q1 lowest DV2,attends,67,26,66,6.840478134252107,532
Q1 lowest DV2,elc,67,18,57,6.442976625643748,533
Q1 lowest DV2,gumnut,67,3,40,4.167295049681448,534
Q1 lowest DV2,yet,67,25,62,6.528159474002987,535
Q1 lowest DV2,modern,66,26,65,6.781485626462718,536
Q1 lowest DV2,office,66,23,57,5.717226242166168,537
Q1 lowest DV2,phone,66,21,57,6.798221598676263,538
Q1 lowest DV2,reviews,66,18,55,6.486610942277707,539
Q1 lowest DV2,blackburn,65,1,53,7.52895752895753,540
Q1 lowest DV2,pay,65,21,58,6.630042451847268,541
Q1 lowest DV2,target,65,7,44,7.632962616211473,542
Q1 lowest DV2,cares,64,18,63,6.766222923874677,543
Q1 lowest DV2,couple,64,22,63,6.557701777589902,544
Q1 lowest DV2,haven,64,23,61,7.077646943655886,545
Q1 lowest DV2,issue,64,24,57,6.792990328755104,546
Q1 lowest DV2,opened,64,21,62,6.817519097969846,547
Q1 lowest DV2,passion,64,26,62,6.288223119176172,548
Q1 lowest DV2,set,64,28,61,6.608677802090997,549
Q1 lowest DV2,share,64,25,62,6.558239320758078,550
Q1 lowest DV2,stay,64,23,58,6.407233206441884,551
Q1 lowest DV2,teach,64,21,62,6.3717039455575515,552
Q1 lowest DV2,wife,64,22,51,6.662725821832484,553
Q1 lowest DV2,changed,63,24,58,6.6555537912034985,554
Q1 lowest DV2,indoor,63,22,63,6.496308493267332,555
Q1 lowest DV2,later,63,27,58,6.474152705254996,556
Q1 lowest DV2,beginnings,62,3,49,6.716276723036798,557
Q1 lowest DV2,hills,62,4,50,6.960721269007509,558
Q1 lowest DV2,knowledge,62,23,58,6.711951548218616,559
Q1 lowest DV2,seems,62,23,61,6.575697121081479,560
Q1 lowest DV2,wanted,62,25,59,6.563985772305268,561
Q1 lowest DV2,created,61,23,61,6.7516770697875454,562
Q1 lowest DV2,evident,61,23,54,6.668316959637738,563
Q1 lowest DV2,mention,61,28,61,6.739269898854541,564
Q1 lowest DV2,pleased,61,24,58,6.935315084293559,565
Q1 lowest DV2,poor,61,23,54,6.4648723297773705,566
Q1 lowest DV2,responsive,61,26,61,6.615156379743627,567
Q1 lowest DV2,sons,61,22,48,6.5852587972578585,568
Q1 lowest DV2,close,60,20,58,6.458776884606722,569
Q1 lowest DV2,giving,60,29,57,6.587026029577154,570
Q1 lowest DV2,lighthouse,60,1,36,7.51515151515151,571
Q1 lowest DV2,soon,60,24,58,6.5464499917099666,572
Q1 lowest DV2,thankful,60,23,60,6.7086237462041165,573
Q1 lowest DV2,training,60,19,50,6.642404813510466,574
Q1 lowest DV2,won,60,23,56,6.714464287555028,575
Q1 lowest DV2,beginning,59,23,58,6.479870745605443,576
Q1 lowest DV2,coaches,59,4,57,5.547692967694913,577
Q1 lowest DV2,difference,59,24,58,6.680852709143896,578
Q1 lowest DV2,everlearn,59,1,35,7.74703557312253,579
Q1 lowest DV2,evoke,59,1,33,6.542056074766349,580
Q1 lowest DV2,excursions,59,17,59,6.6062782397792805,581
Q1 lowest DV2,goodstart,59,3,48,6.581298723883025,582
Q1 lowest DV2,information,59,21,50,6.707484928867584,583
Q1 lowest DV2,owner,59,12,54,6.590473408454815,584
Q1 lowest DV2,personal,59,24,54,6.766600183552476,585
Q1 lowest DV2,previous,59,24,56,6.591611884090322,586
Q1 lowest DV2,schools,59,17,50,6.798657638982819,587
Q1 lowest DV2,talking,59,24,53,6.803836766650303,588
Q1 lowest DV2,try,59,23,53,6.845126868287559,589
Q1 lowest DV2,answer,58,19,55,7.037839144770544,590
Q1 lowest DV2,currently,58,21,56,6.984660908521057,591
Q1 lowest DV2,fabulous,58,25,58,6.677092999278843,592
Q1 lowest DV2,husband,58,20,55,6.8103137943031005,593
Q1 lowest DV2,large,58,21,56,6.733088206659546,594
Q1 lowest DV2,less,58,23,54,6.425033238996475,595
Q1 lowest DV2,meet,58,22,57,6.866749101542839,596
Q1 lowest DV2,multiple,58,20,53,6.702858912864426,597
Q1 lowest DV2,real,58,26,53,6.467510347533458,598
Q1 lowest DV2,secure,58,24,58,6.8047965520925375,599
Q1 lowest DV2,settle,58,25,55,6.81882895635157,600
Q1 lowest DV2,star,58,22,49,6.48048797220326,601
Q1 lowest DV2,urgent,58,4,45,6.3057827663785,602
Q1 lowest DV2,completely,57,22,51,6.5673225877073405,603
Q1 lowest DV2,creative,57,23,56,6.827433729649732,604
Q1 lowest DV2,itself,57,25,57,6.805186006976287,605
Q1 lowest DV2,leadership,57,22,53,6.345298170551811,606
Q1 lowest DV2,parking,57,16,54,6.180124535081659,607
Q1 lowest DV2,shows,57,24,55,6.680404755361696,608
Q1 lowest DV2,someone,57,23,53,6.88124883670215,609
Q1 lowest DV2,absolute,56,26,54,6.436140736015786,610
Q1 lowest DV2,delicious,56,18,55,6.713684138032227,611
Q1 lowest DV2,engage,56,25,54,6.752846003039891,612
Q1 lowest DV2,importantly,56,23,55,6.11382764787034,613
Q1 lowest DV2,improvement,56,22,53,6.6923894459909485,614
Q1 lowest DV2,menu,56,19,52,6.83967683878446,615
Q1 lowest DV2,minutes,56,14,45,6.394671408976494,616
Q1 lowest DV2,pool,56,5,39,4.938303987754861,617
Q1 lowest DV2,saw,56,22,54,6.52323420898251,618
Q1 lowest DV2,worst,56,19,53,6.469844637967067,619
Q1 lowest DV2,bond,55,20,48,6.877005560442651,620
Q1 lowest DV2,communicate,55,23,55,6.9177830821250765,621
Q1 lowest DV2,despite,55,22,49,6.751225031021396,622
Q1 lowest DV2,eldest,55,21,52,7.124632930684757,623
Q1 lowest DV2,emotional,55,23,53,6.479628920148939,624
Q1 lowest DV2,ensuring,55,25,53,6.658258452330056,625
Q1 lowest DV2,equipment,55,23,49,6.678339598090656,626
Q1 lowest DV2,guys,55,20,50,6.785654795770184,627
Q1 lowest DV2,happiness,55,25,51,6.661425433079724,628
Q1 lowest DV2,lack,55,18,46,6.411610157415466,629
Q1 lowest DV2,list,55,24,46,6.737673266191483,630
Q1 lowest DV2,plenty,55,18,55,6.731364970801789,631
Q1 lowest DV2,respect,55,25,52,6.279360013513926,632
Q1 lowest DV2,smooth,55,26,52,6.669343556786525,633
Q1 lowest DV2,system,55,23,51,6.754063349806031,634
Q1 lowest DV2,warmth,55,23,52,6.439429639661036,635
Q1 lowest DV2,future,54,26,51,6.708853163642375,636
Q1 lowest DV2,interests,54,24,51,6.7038894917146585,637
Q1 lowest DV2,range,54,27,52,6.502746777557982,638
Q1 lowest DV2,sometimes,54,21,51,6.582190494481209,639
Q1 lowest DV2,stop,54,21,49,6.802778461825849,640
Q1 lowest DV2,thrived,54,27,54,6.767233463476327,641
Q1 lowest DV2,continue,53,22,53,6.825357552602532,642
Q1 lowest DV2,easier,53,29,53,6.728751758977173,643
Q1 lowest DV2,enjoying,53,20,51,6.381563098711426,644
Q1 lowest DV2,hand,53,23,49,6.502321264637808,645
Q1 lowest DV2,joined,53,25,52,6.666766199430104,646
Q1 lowest DV2,ladies,53,19,47,6.579790336909979,647
Q1 lowest DV2,nearly,53,21,51,6.2797101786516585,648
Q1 lowest DV2,patience,53,25,52,6.5810426654245004,649
Q1 lowest DV2,peace,53,22,53,6.443740429310699,650
Q1 lowest DV2,possible,53,27,51,6.3288256281620185,651
Q1 lowest DV2,terrible,53,19,48,6.260332694502721,652
Q1 lowest DV2,tried,53,22,49,6.499372288883938,653
Q1 lowest DV2,bullying,52,15,44,6.112758097089785,654
Q1 lowest DV2,comfort,52,23,49,6.5691352358296475,655
Q1 lowest DV2,fact,52,21,51,6.689683696906359,656
Q1 lowest DV2,horrible,52,21,49,6.578200372953885,657
Q1 lowest DV2,julie,52,1,46,7.52895752895753,658
Q1 lowest DV2,kindness,52,24,52,6.472670078899602,659
Q1 lowest DV2,medical,52,9,36,6.207811259255962,660
Q1 lowest DV2,memories,52,24,49,6.67686288768751,661
Q1 lowest DV2,nutritious,52,18,52,6.840299079421704,662
Q1 lowest DV2,several,52,25,50,6.681019234889822,663
Q1 lowest DV2,shown,52,22,52,6.5982008605210325,664
Q1 lowest DV2,store,52,2,35,7.791002903846975,665
Q1 lowest DV2,toys,52,18,51,6.935197295358268,666
Q1 lowest DV2,words,52,26,50,6.620868354235868,667
Q1 lowest DV2,admin,51,19,51,6.797035507260178,668
Q1 lowest DV2,basketball,51,7,45,5.369127401218125,669
Q1 lowest DV2,brilliant,51,24,48,6.772892670147173,670
Q1 lowest DV2,busy,51,16,49,6.307391001183308,671
Q1 lowest DV2,christian,51,8,36,6.6381747886090094,672
Q1 lowest DV2,club,51,4,36,7.1355049674746995,673
Q1 lowest DV2,college,51,13,37,6.41480820517927,674
Q1 lowest DV2,faces,51,22,50,6.61143355402069,675
Q1 lowest DV2,happened,51,19,40,6.420770407586403,676
Q1 lowest DV2,heard,51,24,49,6.807355025706578,677
Q1 lowest DV2,maintained,51,21,50,6.978632446308743,678
Q1 lowest DV2,nervous,51,24,51,6.427697395222122,679
Q1 lowest DV2,offered,51,19,48,6.508878283443608,680
Q1 lowest DV2,prepared,51,25,50,6.562293723858546,681
Q1 lowest DV2,problem,51,20,46,6.516871169948613,682
Q1 lowest DV2,quick,51,21,50,6.64388031822424,683
Q1 lowest DV2,thought,51,24,49,6.42168776750204,684
Q1 lowest DV2,willing,51,22,49,6.857475451139106,685
Q1 lowest DV2,bright,50,25,50,6.680826652686152,686
Q1 lowest DV2,difficult,50,22,46,6.1156407981648435,687
Q1 lowest DV2,exciting,50,20,50,6.8531236187948465,688
Q1 lowest DV2,gives,50,23,48,6.538190362406824,689
Q1 lowest DV2,improved,50,24,48,6.802561067131875,690
Q1 lowest DV2,must,50,24,46,6.725883120665368,691
Q1 lowest DV2,opportunity,50,23,48,6.1315805078915755,692
Q1 lowest DV2,orchard,50,1,28,7.698199923401001,693
Q1 lowest DV2,orientation,50,18,38,6.8483174505959665,694
Q1 lowest DV2,playground,50,22,49,6.7912490126269835,695
Q1 lowest DV2,point,50,22,46,6.259656163509954,696
Q1 lowest DV2,reassuring,50,24,48,6.651478811540014,697
Q1 lowest DV2,self,50,16,43,6.736849724353343,698
Q1 lowest DV2,smiles,50,25,50,6.65373968731866,699
Q1 lowest DV2,spent,50,23,49,6.767760189694202,700
Q1 lowest DV2,teddy,50,1,25,7.19225449515906,701
Q1 lowest DV2,choklits,49,2,36,7.198143303223635,702
Q1 lowest DV2,chose,49,23,48,6.765750500913392,703
Q1 lowest DV2,consistently,49,19,47,6.67994394553918,704
Q1 lowest DV2,desk,49,11,45,6.047190513094888,705
Q1 lowest DV2,free,49,23,49,6.67219383203796,706
Q1 lowest DV2,half,49,20,48,6.665392886543657,707
Q1 lowest DV2,reason,49,24,47,6.380784088954317,708
Q1 lowest DV2,responsible,49,18,49,6.780307085397371,709
Q1 lowest DV2,seem,49,22,47,6.728006361756581,710
Q1 lowest DV2,simply,49,22,45,6.549141093172867,711
Q1 lowest DV2,sydney,49,14,46,6.822417153385826,712
Q1 lowest DV2,update,49,18,45,6.592693637028476,713
Q1 lowest DV2,updated,49,22,47,6.708928317413424,714
Q1 lowest DV2,worked,49,22,46,6.390873452050811,715
Q1 lowest DV2,youngest,49,19,44,6.899348101755032,716
Q1 lowest DV2,build,48,23,48,6.5777131503545325,717
Q1 lowest DV2,culture,48,22,47,6.835019707114987,718
Q1 lowest DV2,decided,48,24,42,6.609198032510641,719
Q1 lowest DV2,email,48,22,44,6.729543469353423,720
Q1 lowest DV2,express,48,23,48,6.674665819023367,721
Q1 lowest DV2,keeping,48,22,48,6.366476326961426,722
Q1 lowest DV2,longer,48,19,44,6.181696375107916,723
Q1 lowest DV2,north,48,10,46,6.935363276382006,724
Q1 lowest DV2,number,48,20,47,6.461214824482876,725
Q1 lowest DV2,picked,48,17,43,7.044847465586088,726
Q1 lowest DV2,rest,48,21,45,6.711672286747497,727
Q1 lowest DV2,sleep,48,22,39,6.510247655037099,728
Q1 lowest DV2,along,47,22,46,6.521038327218564,729
Q1 lowest DV2,clearly,47,19,46,6.305011178762587,730
Q1 lowest DV2,fault,47,24,46,6.964123826366284,731
Q1 lowest DV2,greeted,47,20,47,6.894409219467287,732
Q1 lowest DV2,impact,47,19,46,6.593982765242468,733
Q1 lowest DV2,language,47,21,44,6.551664129092983,734
Q1 lowest DV2,particularly,47,20,45,6.733328847582784,735
Q1 lowest DV2,resources,47,23,44,6.815121022908864,736
Q1 lowest DV2,standard,47,25,46,6.479004984173725,737
Q1 lowest DV2,unfortunately,47,22,44,6.771435754373128,738
Q1 lowest DV2,ways,47,21,46,6.592755906249368,739
Q1 lowest DV2,ashwood,46,1,30,6.54205607476635,740
Q1 lowest DV2,belinda,46,4,25,6.970322209348218,741
Q1 lowest DV2,incursions,46,18,46,6.743538871464523,742
Q1 lowest DV2,interesting,46,20,46,6.6971869066562855,743
Q1 lowest DV2,ladder,46,2,35,6.523614491309684,744
Q1 lowest DV2,lessons,46,19,43,6.700691050457088,745
Q1 lowest DV2,period,46,19,43,6.416055054651104,746
Q1 lowest DV2,seeking,46,19,46,6.533174287218878,747
Q1 lowest DV2,spaces,46,22,45,6.462925369509696,748
Q1 lowest DV2,stimulating,46,20,46,6.800493108977914,749
Q1 lowest DV2,themselves,46,22,46,6.613263255478301,750
Q1 lowest DV2,trying,46,20,45,6.409200295023674,751
Q1 lowest DV2,wellbeing,46,21,45,6.834425705008622,752
Q1 lowest DV2,worth,46,27,46,6.648766508199754,753
Q1 lowest DV2,zak,46,3,30,6.1674689832902745,754
Q1 lowest DV2,art,45,19,44,6.660586976022787,755
Q1 lowest DV2,encouraging,45,20,44,5.960804609462499,756
Q1 lowest DV2,enriching,45,20,45,6.638475178301514,757
Q1 lowest DV2,finally,45,21,44,6.488021264702689,758
Q1 lowest DV2,follow,45,20,44,6.713147891975574,759
Q1 lowest DV2,health,45,25,43,6.246945817244989,760
Q1 lowest DV2,helps,45,21,43,6.814515058343946,761
Q1 lowest DV2,immediately,45,17,43,6.64633079105657,762
Q1 lowest DV2,independent,45,21,44,6.8949657528696235,763
Q1 lowest DV2,leaves,45,9,36,7.227826780335922,764
Q1 lowest DV2,managed,45,22,45,6.589615969771701,765
Q1 lowest DV2,noticed,45,20,44,6.047705774600975,766
Q1 lowest DV2,remember,45,19,39,6.549462441600242,767
Q1 lowest DV2,various,45,22,42,6.535459032243424,768
Q1 lowest DV2,amount,44,22,43,6.447725974005521,769
Q1 lowest DV2,crying,44,17,36,6.797138141970914,770
Q1 lowest DV2,eating,44,18,43,6.78990718348353,771
Q1 lowest DV2,fresh,44,21,44,6.527125307127377,772
Q1 lowest DV2,inviting,44,22,44,6.351973233218783,773
Q1 lowest DV2,leonards,44,3,34,5.490353274050062,774
Q1 lowest DV2,plus,44,23,44,6.5928982182579725,775
Q1 lowest DV2,public,44,18,41,6.772340538659177,776
Q1 lowest DV2,relationships,44,24,44,6.688090055304401,777
Q1 lowest DV2,roseville,44,1,39,7.081545064377679,778
Q1 lowest DV2,senses,44,2,24,6.50370302296747,779
Q1 lowest DV2,strongly,44,17,44,6.651794594676733,780
Q1 lowest DV2,takes,44,22,42,6.811911676858864,781
Q1 lowest DV2,turnover,44,20,44,6.6084505918487055,782
Q1 lowest DV2,using,44,23,41,6.659979442751024,783
Q1 lowest DV2,built,43,23,43,6.775487911345544,784
Q1 lowest DV2,business,43,18,39,6.80635782471521,785
Q1 lowest DV2,chadstone,43,1,34,6.542056074766349,786
Q1 lowest DV2,deal,43,24,43,6.898320479197705,787
Q1 lowest DV2,employees,43,8,37,7.349462618354997,788
Q1 lowest DV2,energy,43,17,42,6.075195033004079,789
Q1 lowest DV2,filled,43,18,42,6.714690148868454,790
Q1 lowest DV2,happening,43,20,43,6.3887012922923505,791
Q1 lowest DV2,improve,43,18,39,6.572804017315715,792
Q1 lowest DV2,inside,43,21,40,6.5812086727319725,793
Q1 lowest DV2,knows,43,18,43,6.814310270570772,794
Q1 lowest DV2,organized,43,17,43,6.5242185956554595,795
Q1 lowest DV2,physical,43,19,41,6.080874525899717,796
Q1 lowest DV2,routine,43,21,43,6.70462456297167,797
Q1 lowest DV2,sick,43,16,39,6.199699685691333,798
Q1 lowest DV2,sign,43,20,40,6.69686679008032,799
Q1 lowest DV2,spend,43,22,42,6.317333150238849,800
Q1 lowest DV2,thoughtful,43,22,43,6.4751502699968135,801
Q1 lowest DV2,turn,43,17,40,6.53308236994433,802
Q1 lowest DV2,attitude,42,23,42,6.393352153469565,803
Q1 lowest DV2,box,42,10,38,7.1140296635069395,804
Q1 lowest DV2,campus,42,14,34,6.4436240639357045,805
Q1 lowest DV2,concern,42,18,41,6.61213112334495,806
Q1 lowest DV2,customer,42,12,37,6.636659499265378,807
Q1 lowest DV2,danielle,42,2,35,4.8565259262985,808
Q1 lowest DV2,friend,42,20,41,6.477816457769966,809
Q1 lowest DV2,gloryland,42,1,19,6.77530017152659,810
Q1 lowest DV2,leader,42,25,41,6.68993974073781,811
Q1 lowest DV2,mother,42,18,37,6.683162614538484,812
Q1 lowest DV2,says,42,18,41,6.300327341955241,813
Q1 lowest DV2,toilet,42,18,31,7.141125275089375,814
Q1 lowest DV2,treated,42,17,41,6.552415915389573,815
Q1 lowest DV2,turned,42,21,42,6.389635896973961,816
Q1 lowest DV2,worried,42,17,40,6.635965314927194,817
Q1 lowest DV2,bear,41,2,21,7.167972743374027,818
Q1 lowest DV2,choose,41,20,41,6.540150546287466,819
Q1 lowest DV2,creativity,41,21,41,6.488088032394211,820
Q1 lowest DV2,finding,41,18,40,6.801763267385072,821
Q1 lowest DV2,instead,41,19,38,6.14142765815696,822
Q1 lowest DV2,nature,41,21,40,6.622699637170815,823
Q1 lowest DV2,notice,41,18,32,6.684680256350603,824
Q1 lowest DV2,receives,41,22,40,6.521173457101693,825
Q1 lowest DV2,situation,41,15,39,6.585875721917418,826
Q1 lowest DV2,thrilled,41,20,40,6.666689071301742,827
Q1 lowest DV2,wants,41,19,39,6.80122061778697,828
Q1 lowest DV2,adores,40,19,39,6.412658211278999,829
Q1 lowest DV2,commitment,40,23,40,6.467925617018217,830
Q1 lowest DV2,compassionate,40,18,40,6.961775502564025,831
Q1 lowest DV2,current,40,16,38,6.635427629202956,832
Q1 lowest DV2,efforts,40,23,38,6.8709861217712485,833
Q1 lowest DV2,explorers,40,3,30,7.032396992869683,834
Q1 lowest DV2,green,40,6,31,7.333843082465703,835
Q1 lowest DV2,incident,40,13,26,7.009221494160822,836
Q1 lowest DV2,least,40,21,40,6.435467605802562,837
Q1 lowest DV2,likes,40,16,39,6.837575801449473,838
Q1 lowest DV2,lunch,40,14,37,6.341235849891158,839
Q1 lowest DV2,minute,40,20,39,6.272961771528488,840
Q1 lowest DV2,nukids,40,1,27,7.77912132204756,841
Q1 lowest DV2,read,40,20,38,6.480226216950837,842
Q1 lowest DV2,return,40,21,39,6.468754503696248,843
Q1 lowest DV2,runs,40,19,39,6.422316316698338,844
Q1 lowest DV2,visited,40,20,38,6.368186885414585,845
Q1 lowest DV2,apart,39,18,39,6.557474391800566,846
Q1 lowest DV2,appointment,39,7,30,5.307728748729107,847
Q1 lowest DV2,course,39,15,36,6.385015039534872,848
Q1 lowest DV2,diverse,39,20,38,6.637528584164278,849
